1/21 11:53:01.168  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,5221,"Shred",0x1,837,-1,1,0,0,1300,nil,nil,nil
1/21 11:53:01.168  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:01.286  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,787,-1,1,0,0,0,1,nil,nil
1/21 11:53:01.650  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,1197,0,0
1/21 11:53:01.650  SPELL_AURA_REFRESH,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:01.650  SPELL_ENERGIZE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,89023,"Blessed Life",0x1,1,9
1/21 11:53:01.868  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:01.868  SPELL_AURA_APPLIED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,16870,"Clearcasting",0x8,BUFF
1/21 11:53:01.868  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2,"Another action is in progress"
1/21 11:53:02.214  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2,"Another action is in progress"
1/21 11:53:02.456  SPELL_CAST_SUCCESS,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,82654,"Widow Venom",0x1
1/21 11:53:02.456  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:02.456  SPELL_AURA_REMOVED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,16870,"Clearcasting",0x8,BUFF
1/21 11:53:02.456  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,16953,"Primal Fury",0x1
1/21 11:53:02.456  SWING_MISSED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,DODGE
1/21 11:53:02.709  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:02.709  RANGE_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,75,"Auto Shot",0x1,4677,-1,1,0,0,1197,1,nil,nil
1/21 11:53:02.709  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,91954,"Cobra Shot",0x8,9,2
1/21 11:53:02.709  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,5221,"Shred",0x1,4602,-1,1,0,0,0,1,nil,nil
1/21 11:53:02.709  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:02.709  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,406,-1,1,0,0,0,nil,nil,nil
1/21 11:53:02.964  SPELL_CAST_START,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2
1/21 11:53:02.964  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:02.964  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:02.964  SPELL_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,77767,"Cobra Shot",0x8,3833,-1,8,426,0,0,nil,nil,nil
1/21 11:53:02.964  SPELL_AURA_APPLIED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,82654,"Widow Venom",0x1,DEBUFF
1/21 11:53:03.203  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,635,"Holy Light",0x2,10590,0,0,nil
1/21 11:53:03.446  SPELL_CAST_SUCCESS,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8
1/21 11:53:03.446  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,5221,"Shred",0x1
1/21 11:53:03.446  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:03.446  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,1044,"Hand of Freedom",0x2,BUFF
1/21 11:53:03.446  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,1044,"Hand of Freedom",0x2
1/21 11:53:03.446  SPELL_AURA_APPLIED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53401,"Rabid",0x1,BUFF
1/21 11:53:03.446  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0000000000000000,nil,0x80000000,53401,"Rabid",0x1
1/21 11:53:03.446  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1
1/21 11:53:03.446  SPELL_AURA_APPLIED,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,92052,"Herald of Doom",0x1,BUFF
1/21 11:53:03.499  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,94289,"Protector of the Innocent",0x2,5346,5346,0,nil
1/21 11:53:03.499  SPELL_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,83077,"Improved Serpent Sting",0x8,3258,-1,8,395,0,0,1,nil,nil
1/21 11:53:03.499  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,5221,"Shred",0x1,2376,-1,1,0,0,0,nil,nil,nil
1/21 11:53:03.499  SPELL_AURA_REFRESH,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:03.499  SPELL_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,49966,"Smack",0x1,1191,-1,1,0,0,0,nil,nil,nil
1/21 11:53:03.751  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,20053,"Conviction",0x1,BUFF
1/21 11:53:03.751  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,54149,"Infusion of Light",0x2,BUFF
1/21 11:53:03.751  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,91139,"Cleansing Tears",0x1,BUFF
1/21 11:53:03.751  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,360,-1,1,0,0,0,nil,nil,nil
1/21 11:53:03.751  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,1558,-1,1,0,0,0,1,nil,nil
1/21 11:53:03.751  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:03.751  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:03.862  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,13810,"Ice Trap",0x10,DEBUFF
1/21 11:53:03.862  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,1218,0,0
1/21 11:53:03.862  SPELL_AURA_REFRESH,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,19615,"Frenzy Effect",0x1,BUFF
1/21 11:53:03.862  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:04.090  SPELL_AURA_APPLIED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,1978,"Serpent Sting",0x8,DEBUFF
1/21 11:53:04.337  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2,"Another action is in progress"
1/21 11:53:04.337  SPELL_AURA_APPLIED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53403,"Rabid Power",0x1,BUFF
1/21 11:53:04.337  SPELL_AURA_REFRESH,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,BUFF
1/21 11:53:04.337  SPELL_CAST_START,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,77767,"Cobra Shot",0x8
1/21 11:53:04.796  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x10512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,417,-1,1,0,0,0,nil,nil,nil
1/21 11:53:04.796  SPELL_AURA_APPLIED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,13810,"Ice Trap",0x10,DEBUFF
1/21 11:53:04.796  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:04.796  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,880,880,0,nil
1/21 11:53:05.020  SPELL_CAST_START,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2
1/21 11:53:05.266  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,56626,"Sting",0x8
1/21 11:53:05.266  SPELL_MISSED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,56626,"Sting",0x8,DODGE
1/21 11:53:05.266  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x10512,635,"Holy Light",0x2,9552,0,0,nil
1/21 11:53:05.266  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,1677,-1,1,0,0,0,1,nil,nil
1/21 11:53:05.266  RANGE_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,75,"Auto Shot",0x1,6116,-1,1,0,0,0,1,nil,nil
1/21 11:53:05.523  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D70675,"Billionaire",0x511,13810,"Ice Trap",0x10,DEBUFF
1/21 11:53:05.523  SPELL_HEAL,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,25914,"Holy Shock",0x2,9054,0,0,1
1/21 11:53:05.523  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,20053,"Conviction",0x1,BUFF
1/21 11:53:05.523  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,20473,"Holy Shock",0x2
1/21 11:53:05.523  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,635,"Holy Light",0x2,"Interrupted"
1/21 11:53:05.525  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,94289,"Protector of the Innocent",0x2,5556,5556,0,nil
1/21 11:53:05.525  SPELL_AURA_APPLIED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,95712,"X-Ray Targeting",0x1,BUFF
1/21 11:53:05.525  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,86273,"Illuminated Healing",0x2,BUFF,1203,0,0
1/21 11:53:05.525  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,54149,"Infusion of Light",0x2,BUFF
1/21 11:53:05.525  SPELL_ENERGIZE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,20473,"Holy Shock",0x2,1,9
1/21 11:53:05.732  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,5116,"Concussive Shot",0x1,DEBUFF
1/21 11:53:05.931  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,880,880,0,nil
1/21 11:53:05.931  SPELL_AURA_APPLIED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x512,86273,"Illuminated Healing",0x2,BUFF,1099,0,0
1/21 11:53:05.931  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53403,"Rabid Power",0x1,BUFF,2
1/21 11:53:06.202  SPELL_CAST_SUCCESS,0x0300000005D70675,"Billionaire",0x511,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,20271,"Judgement",0x2
1/21 11:53:06.263  SPELL_CAST_START,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,77767,"Cobra Shot",0x8
1/21 11:53:06.263  SPELL_ENERGIZE,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,20167,"Seal of Insight",0x2,3514,0
1/21 11:53:06.263  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,91954,"Cobra Shot",0x8,9,2
1/21 11:53:06.263  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20271,"Judgement",0x2,"Not yet recovered"
1/21 11:53:06.405  SWING_MISSED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x512,ABSORB,850
1/21 11:53:06.523  SPELL_AURA_REMOVED,0x0300000005D70675,"Billionaire",0x511,0x0300000005D9C981,"Guccimaim",0x512,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:06.523  SPELL_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,77767,"Cobra Shot",0x8,7961,-1,8,1000,0,1099,1,nil,nil
1/21 11:53:06.523  SPELL_AURA_REFRESH,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,1978,"Serpent Sting",0x8,DEBUFF
1/21 11:53:06.779  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,70893,"Culling the Herd",0x1,BUFF
1/21 11:53:06.779  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:06.779  SPELL_DAMAGE,0x0300000005D70675,"Billionaire",0x511,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,54158,"Judgement",0x2,62,-1,2,0,0,1203,nil,nil,nil
1/21 11:53:06.779  SPELL_HEAL,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,85673,"Word of Glory",0x2,10201,9408,0,nil
1/21 11:53:06.779  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,85673,"Word of Glory",0x2
1/21 11:53:06.843  SPELL_CAST_FAILED,0x0300000005D70675,"Billionaire",0x511,0x0000000000000000,nil,0x80000000,20271,"Judgement",0x2,"Not yet recovered"
1/21 11:53:07.014  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:07.014  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:07.014  SPELL_PERIODIC_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,1978,"Serpent Sting",0x8,3179,-1,8,0,0,0,1,nil,nil
1/21 11:53:07.014  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,70893,"Culling the Herd",0x1,BUFF
1/21 11:53:07.262  SWING_MISSED,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,PARRY
1/21 11:53:07.262  SPELL_HEAL,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,87189,"Enlightened Judgements",0x2,4448,4448,0,nil
1/21 11:53:07.262  SPELL_AURA_REFRESH,0x0300000005D70675,"Billionaire",0x511,0x0300000005D70675,"Billionaire",0x511,53657,"Judgements of the Pure",0x2,BUFF
1/21 11:53:07.262  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,86273,"Illuminated Healing",0x2,BUFF,1355,0,0
1/21 11:53:07.262  SPELL_AURA_APPLIED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,74221,"Hurricane",0x20,BUFF
1/21 11:53:07.600  SPELL_AURA_REMOVED,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,23145,"Dive",0x1,BUFF
1/21 11:53:07.600  SPELL_CAST_SUCCESS,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x512,49966,"Smack",0x1
1/21 11:53:07.600  SPELL_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x512,49966,"Smack",0x1,1221,-1,1,0,0,0,nil,nil,nil
1/21 11:53:07.600  RANGE_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,75,"Auto Shot",0x1,3305,-1,1,0,0,0,nil,nil,nil
1/21 11:53:07.777  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x512,849,-1,1,0,0,0,nil,nil,nil
1/21 11:53:08.052  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:08.052  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,880,880,0,nil
1/21 11:53:08.052  SPELL_AURA_REFRESH,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,19615,"Frenzy Effect",0x1,BUFF
1/21 11:53:08.052  SWING_MISSED,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,ABSORB,759
1/21 11:53:08.484  SPELL_CAST_SUCCESS,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,13809,"Ice Trap",0x10
1/21 11:53:08.484  SPELL_CREATE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0xF112831F0000000C,"Frost Trap",0x4228,13809,"Ice Trap",0x10
1/21 11:53:08.484  SPELL_AURA_APPLIED_DOSE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,53403,"Rabid Power",0x1,BUFF,3
1/21 11:53:08.484  SPELL_ENERGIZE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,91954,"Cobra Shot",0x8,9,2
1/21 11:53:08.484  SPELL_AURA_REFRESH,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,86273,"Illuminated Healing",0x2,BUFF,596,0,0
1/21 11:53:08.484  SPELL_DAMAGE,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,77767,"Cobra Shot",0x8,5214,-1,8,0,0,0,nil,nil,nil
1/21 11:53:08.484  SPELL_AURA_REFRESH,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x512,1978,"Serpent Sting",0x8,DEBUFF
1/21 11:53:08.731  SPELL_AURA_REMOVED,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:08.731  SPELL_DISPEL,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,4987,"Cleanse",0x2,58180,"Infected Wounds",8,DEBUFF
1/21 11:53:08.731  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,4987,"Cleanse",0x2
1/21 11:53:08.731  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,5221,"Shred",0x1
1/21 11:53:08.731  SPELL_CAST_SUCCESS,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,16953,"Primal Fury",0x1
1/21 11:53:08.731  SPELL_PERIODIC_HEAL,0x0300000005D9C981,"Guccimaim",0x512,0x0300000005D9C981,"Guccimaim",0x512,34299,"Leader of the Pack",0x1,4291,0,0,nil
1/21 11:53:08.731  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,86273,"Illuminated Healing",0x2,BUFF,0,0,0
1/21 11:53:08.731  SPELL_DAMAGE,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,5221,"Shred",0x1,3953,-1,1,0,0,596,1,nil,nil
1/21 11:53:08.731  SPELL_AURA_APPLIED,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,58180,"Infected Wounds",0x8,DEBUFF
1/21 11:53:08.794  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
1/21 11:53:08.922  SWING_DAMAGE,0x0300000005D9C981,"Guccimaim",0x512,0x030000000219D13A,"Bumblebeex-Frostmourne",0x10548,738,-1,1,0,0,0,1,nil,nil
1/21 11:53:09.181  SPELL_AURA_REMOVED,0x0300000001B3C240,"Exrobinhood-Frostmourne",0x548,0x0300000005D9C981,"Guccimaim",0x10512,13810,"Ice Trap",0x10,DEBUFF
1/21 11:53:09.181  SPELL_ENERGIZE,0x0300000005D9C981,"Guccimaim",0x10512,0x0300000005D9C981,"Guccimaim",0x10512,68285,"Leader of the Pack",0x2,2302,0
1/21 11:53:09.181  SPELL_CAST_SUCCESS,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x0000000000000000,nil,0x80000000,89023,"Blessed Life",0x1
1/21 11:53:09.181  SWING_DAMAGE,0xF140C79CA3000002,"GUGU",0x1148,0x0300000005D9C981,"Guccimaim",0x10512,867,-1,1,0,0,0,nil,nil,nil
1/21 11:53:09.600  SPELL_AURA_REMOVED,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,1044,"Hand of Freedom",0x2,BUFF
1/21 11:53:09.600  SPELL_ENERGIZE,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,0x030000000219D13A,"Bumblebeex-Frostmourne",0x548,89023,"Blessed Life",0x1,1,9
1/21 11:53:09.742  SPELL_PERIODIC_ENERGIZE,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,0,4
1/21 11:53:09.742  SPELL_PERIODIC_HEAL,0xF140C79CA3000002,"GUGU",0x1148,0xF140C79CA3000002,"GUGU",0x1148,54131,"Bloodthirsty",0x1,881,881,0,nil
